"(-4, 1, 380)",[-2.         -0.48482854 -0.52932627 -2.        ]
"(-5, 0, 360)",[-2.         -0.19       -0.19       -0.14613689]
"(-5, 1, 360)",[-2.  -0.1  0.   0. ]
"(-5, 1, 361)",[ 0.   0.   0.  -0.1]
"(-5, 3, 381)",[ 0.   0.  -0.1  0. ]
"(-5, 3, 361)",[-0.1  0.   0.   0. ]
"(-6, 2, 360)",[-2.0099  0.      0.      0.    ]
"(-1, 17, 340)",[-17.03118561  -7.63610936 -13.49807264  -7.76059729]
"(-2, 1, 51)",[-0.1  0.   0.   0. ]
"(-3, 0, 50)",[-0.1 -0.1  0.   0. ]
"(-3, 0, 49)",[-0.1 -0.1  0.   0. ]
"(-3, 0, 51)",[ 0.  -0.1  0.   0. ]
"(-3, 0, 52)",[ 0.  -0.1  0.   0. ]
"(-2, -1, 53)",[ 0.   0.  -0.1  0. ]
"(-2, -1, 33)",[-0.1  0.  -0.1  0. ]
"(-1, -2, 13)",[-0.1  0.   0.   0. ]
"(-1, -2, 12)",[ 0.  -0.1  0.   0. ]
"(0, -1, 13)",[ 0.  -0.1  0.   0. ]
"(2, -1, 14)",[ 0.  -0.1  0.   0. ]
"(4, -1, 15)",[-0.1 -0.1  0.   0. ]
"(3, -2, 14)",[-0.1  0.   0.   0. ]
"(2, -1, 13)",[ 0.  -0.1  0.   0. ]
"(4, -1, 14)",[ 0.  -0.1  0.   0. ]
"(15, 0, 15)",[-1.66508557 -1.65790481 -2.         -1.62011544]
"(14, 0, 14)",[-1.552236   -1.561881   -8.31917035 -1.63942124]
"(13, 0, 14)",[-1.46880622 -1.52078351 -2.0340461  -1.47290982]
"(13, 0, 13)",[-1.73082282 -1.75914311 -5.50792229 -1.78276841]
"(12, 0, 12)",[-1.75593353 -1.73307757 -3.83797465 -1.706964  ]
"(12, -1, 12)",[-1.38736709 -1.32308648 -5.4299     -1.25751447]
"(13, -1, 13)",[-1.20177048 -1.15109543 -2.         -1.22192504]
"(12, 0, 33)",[-1.09983957 -1.17911493 -1.08116977 -1.09847878]
"(11, -1, 32)",[-0.61930967 -0.51923157 -0.59050014 -0.53370388]
"(12, -2, 12)",[-0.84245604 -0.79732979 -2.         -0.78053478]
"(11, -2, 11)",[-2.         -0.78745074 -3.83848478 -0.70536521]
"(0, 15, 360)",[-14.38360586  -7.33327239  -7.34340731  -7.3488624 ]
"(0, 14, 340)",[-9.20540831 -7.09848401 -8.32193386 -7.10784019]
"(2, 16, 362)",[-7.0830624  -6.99070345 -7.0861826  -7.01768636]
"(1, 15, 342)",[-6.6894924  -6.78309141 -8.07063576 -6.67000342]
"(1, 15, 361)",[-6.50788268 -6.41088427 -6.51544655 -6.42532765]
"(3, 17, 363)",[-7.16921269 -7.19580182 -7.18897541 -7.20208375]
"(4, 16, 364)",[-6.14263577 -6.12654466 -6.22357103 -6.20247456]
"(3, 15, 363)",[-5.98537847 -5.87776692 -5.94852514 -5.86251801]
"(3, 15, 343)",[-6.27781694 -6.25998103 -6.21860229 -6.23049162]
"(3, 15, 323)",[-15.13396066  -6.24550973  -6.20099402  -6.21351709]
"(-3, 17, 360)",[-7.42964767 -5.70064596 -5.66792508 -5.70485632]
"(-3, 16, 360)",[-9.3027841  -4.55221849 -4.66511405 -4.56189504]
"(-3, 16, 380)",[-8.8285378  -4.03260414 -4.27865789 -5.86978851]
"(-3, 15, 380)",[-5.06501538 -3.19913815 -3.02106033 -6.96886509]
"(-3, 15, 381)",[-1.94290159 -2.04975513 -1.93950402 -3.92818577]
"(-4, 14, 361)",[-1.48073129 -1.41208076 -1.48535509 -1.41892789]
"(-4, 12, 341)",[-0.56579254 -0.58621827 -2.05192488 -0.64015493]
"(5, 3, 325)",[-0.1  0.  -0.1  0. ]
"(5, 15, 305)",[-5.65933397 -5.62820175 -5.57563572 -5.6647349 ]
"(5, 12, 265)",[-4.63032992 -4.67960167 -4.60523073 -4.75478853]
"(5, 12, 285)",[-4.60823475 -4.53813911 -4.47974969 -4.65417591]
"(5, 11, 265)",[-4.14412386 -4.14302006 -4.14419071 -4.19715276]
"(3, 11, 264)",[-3.96670298 -3.86615273 -3.93635425 -3.87550449]
"(3, 11, 263)",[-4.19561612 -4.16992713 -4.18735018 -4.13345208]
"(2, 12, 262)",[-6.8537627  -4.46782569 -4.53359295 -8.31836812]
