"(1, -3, 6, -1)",[ 0.   0.  -0.1  0. ]
"(0, -3, 6, -1)",[-0.1 -0.1 -0.1  0. ]
"(-1, -4, 5, -1)",[ 0.   0.   0.  -0.1]
"(-1, -3, 5, 0)",[ 0.  -0.1  0.   0. ]
"(1, -3, 6, 0)",[-0.1 -0.1  0.   0. ]
"(2, -3, 6, 0)",[ 0.   0.   0.  -0.1]
"(2, -3, 6, 1)",[-0.1  0.   0.   0. ]
"(2, -3, 5, 1)",[ 0.  -0.1  0.  -0.1]
"(3, -2, 5, 2)",[-0.1 -0.1  0.   0. ]
"(5, -2, 6, 2)",[ 0.  -0.1  0.   0. ]
"(4, -2, 6, 2)",[-0.1  0.   0.   0. ]
"(4, -2, 5, 2)",[ 0.   0.   0.  -0.1]
"(4, -2, 5, 3)",[-0.1  0.   0.   0. ]
"(3, -3, 4, 3)",[-0.1  0.   0.   0. ]
"(1, -3, 3, 3)",[ 0.   0.   0.  -0.1]
"(1, -1, 3, 4)",[-0.271 -0.19  -0.19  -2.   ]
"(4, -2, 4, 3)",[ 0.  -0.1  0.   0. ]
"(5, -3, 5, 3)",[-0.1  0.   0.   0. ]
"(4, -4, 4, 3)",[ 0.  -0.1  0.   0. ]
"(6, -4, 5, 3)",[-0.1 -0.1  0.   0. ]
"(8, -4, 6, 3)",[-0.1  0.   0.   0. ]
"(4, 6, 2, 6)",[-0.1  0.   0.   0. ]
"(3, 7, 1, 6)",[ 0.   0.   0.  -0.1]
"(3, 8, 1, 6)",[ 0.   0.  -0.1  0. ]
"(4, 7, 1, 5)",[ 0.   0.  -0.1  0. ]
"(4, 5, 1, 4)",[ 0.   0.  -0.1  0. ]
"(4, 3, 1, 3)",[-0.1  0.   0.   0. ]
"(4, 3, 0, 3)",[-0.1  0.   0.   0. ]
"(2, 3, -1, 3)",[ 0.   0.   0.  -0.1]
"(3, 4, -1, 4)",[-0.1  0.   0.  -0.1]
"(4, 5, -1, 5)",[-0.1  0.   0.   0. ]
"(3, 4, -2, 5)",[ 0.  -0.1  0.   0. ]
"(4, 3, -1, 5)",[ 0.  -0.1  0.   0. ]
"(5, 4, 0, 5)",[ 0.   0.  -0.1  0. ]
"(6, 3, 0, 4)",[ 0.   0.  -0.1  0. ]
"(6, 3, 0, 3)",[ 0.   0.  -0.1  0. ]
"(6, 2, 0, 2)",[ 0.   0.   0.  -0.1]
"(6, 4, 0, 3)",[-0.1  0.   0.  -0.1]
"(6, 5, 0, 4)",[-0.1 -0.1  0.   0. ]
"(7, 6, 1, 4)",[-0.1 -0.1  0.  -0.1]
"(7, 6, 1, 5)",[ 0.   0.  -0.1  0. ]
"(5, 5, -1, 4)",[ 0.   0.   0.  -0.1]
"(5, 6, -1, 5)",[ 0.   -0.19  0.    0.  ]
"(6, 6, 0, 5)",[-0.1  0.   0.   0. ]
"(5, 5, -1, 5)",[-0.1 -0.1  0.   0. ]
"(3, 5, -2, 5)",[ 0.   0.  -0.1  0. ]
"(2, 4, -2, 4)",[ 0.   0.   0.  -0.1]
"(2, 4, -2, 5)",[ 0.   0.   0.  -0.1]
"(3, 5, -2, 6)",[ 0.  -0.1  0.   0. ]
"(4, 6, -1, 6)",[-0.1 -0.1  0.   0. ]
